start_time, end_time, duration, vote_mechanism, vote_name, short_id
2021-06-15 22:59:54.464, 2021-06-15 22:59:57.621, 3, Score Voting, Vote 03, 71672
2021-06-15 23:00:31.451, 2021-06-15 23:00:34.440, 2, Combined Approval, Vote 14, 71672
2021-06-15 23:00:15.335, 2021-06-15 23:00:24.042, 8, Score Voting, Vote 15, 71672
2021-07-21 15:16:41.957, 2021-07-21 15:16:47.307, 5, Score Voting, Vote 07, 71795
2021-07-21 15:17:26.819, 2021-07-21 15:17:30.035, 3, Majority Voting, Vote 09, 71795
2021-07-21 15:16:52.129, 2021-07-21 15:16:55.412, 3, Combined Approval, Vote 10, 71795
2021-07-21 15:17:35.547, 2021-07-21 15:17:38.476, 2, Score Voting, Vote 11, 71795
2021-07-21 15:17:43.993, 2021-07-21 15:17:49.075, 5, Modified Borda Count, Vote 12, 71795
2021-07-21 15:17:55.026, 2021-07-21 15:17:57.076, 2, Majority Voting, Vote 13, 71795
2021-07-21 15:17:16.748, 2021-07-21 15:17:20.267, 3, Combined Approval, Vote 14, 71795
2021-07-21 15:18:02.204, 2021-07-21 15:18:04.237, 2, Score Voting, Vote 15, 71795
2021-07-21 15:18:09.242, 2021-07-21 15:18:12.524, 3, Modified Borda Count, Vote 16, 71795
2021-01-29 09:12:14.112, 2021-01-29 09:12:43.396, 29, Majority Voting, Vote 01, 73657
2021-01-29 09:12:49.034, 2021-01-29 09:13:14.023, 24, Combined Approval, Vote 02, 73657
2021-01-29 09:13:19.299, 2021-01-29 09:13:43.425, 24, Score Voting, Vote 03, 73657
2021-01-29 09:13:48.541, 2021-01-29 09:14:33.918, 45, Modified Borda Count, Vote 04, 73657
2021-01-29 09:14:40.610, 2021-01-29 09:15:38.415, 57, Majority Voting, Vote 05, 73657
2021-01-29 09:15:43.592, 2021-01-29 09:16:13.930, 30, Combined Approval, Vote 06, 73657
2021-01-29 09:16:20.895, 2021-01-29 09:16:38.964, 18, Score Voting, Vote 07, 73657
2021-01-29 09:16:44.260, 2021-01-29 09:16:57.857, 13, Modified Borda Count, Vote 08, 73657
2021-01-29 09:17:02.743, 2021-01-29 09:17:11.619, 8, Majority Voting, Vote 09, 73657
2021-01-29 09:17:16.792, 2021-01-29 09:17:32.073, 15, Combined Approval, Vote 10, 73657
2021-01-29 09:17:37.273, 2021-01-29 09:17:54.207, 16, Score Voting, Vote 11, 73657
2021-01-29 09:17:59.145, 2021-01-29 09:18:10.943, 11, Modified Borda Count, Vote 12, 73657
2021-01-29 09:18:15.947, 2021-01-29 09:18:32.895, 16, Majority Voting, Vote 13, 73657
2021-01-29 09:18:38.056, 2021-01-29 09:19:02.126, 24, Combined Approval, Vote 14, 73657
2021-01-29 09:19:06.663, 2021-01-29 09:19:26.860, 20, Score Voting, Vote 15, 73657
2021-01-29 09:19:31.350, 2021-01-29 09:19:51.042, 19, Modified Borda Count, Vote 16, 73657
2021-01-19 19:54:31.830, 2021-01-19 19:54:46.187, 14, Majority Voting, Vote 01, 76917
2021-01-19 19:54:51.932, 2021-01-19 19:55:33.191, 41, Combined Approval, Vote 02, 76917
2021-01-20 09:53:27.049, 2021-01-20 09:53:50.962, 23, Score Voting, Vote 03, 76917
2021-01-20 09:53:56.327, 2021-01-20 09:54:36.372, 40, Modified Borda Count, Vote 04, 76917
2021-01-20 09:54:41.721, 2021-01-20 09:55:08.072, 26, Majority Voting, Vote 05, 76917
2021-01-20 09:55:13.152, 2021-01-20 09:55:32.066, 18, Combined Approval, Vote 06, 76917
2021-01-20 09:55:37.306, 2021-01-20 09:55:59.216, 21, Score Voting, Vote 07, 76917
2021-01-20 09:56:05.796, 2021-01-20 09:56:14.750, 8, Modified Borda Count, Vote 08, 76917
2021-01-20 09:56:21.018, 2021-01-20 09:56:30.364, 9, Majority Voting, Vote 09, 76917
2021-01-20 09:56:35.424, 2021-01-20 09:56:46.748, 11, Combined Approval, Vote 10, 76917
2021-01-20 09:56:51.738, 2021-01-20 09:57:08.244, 16, Score Voting, Vote 11, 76917
2021-01-20 09:57:13.421, 2021-01-20 09:58:26.891, 73, Modified Borda Count, Vote 12, 76917
2021-01-20 09:58:31.824, 2021-01-20 09:58:47.471, 15, Majority Voting, Vote 13, 76917
2021-01-20 09:59:06.826, 2021-01-20 09:59:29.152, 22, Combined Approval, Vote 14, 76917
2021-01-20 09:59:34.058, 2021-01-20 09:59:43.859, 9, Score Voting, Vote 15, 76917
2021-01-20 09:59:48.681, 2021-01-20 10:00:06.472, 17, Modified Borda Count, Vote 16, 76917
2021-01-19 22:05:17.677, 2021-01-19 22:05:43.580, 25, Majority Voting, Vote 01, 81674
2021-01-19 22:05:59.636, 2021-01-19 22:06:35.630, 35, Combined Approval, Vote 02, 81674
2021-01-19 22:06:40.815, 2021-01-19 22:07:15.549, 34, Score Voting, Vote 03, 81674
2021-01-19 22:07:20.673, 2021-01-19 22:08:14.636, 53, Modified Borda Count, Vote 04, 81674
2021-01-19 22:08:19.656, 2021-01-19 22:09:58.613, 98, Majority Voting, Vote 05, 81674
2021-01-19 22:10:04.375, 2021-01-19 22:10:29.995, 25, Combined Approval, Vote 06, 81674
2021-01-19 22:10:34.856, 2021-01-19 22:10:59.896, 25, Score Voting, Vote 07, 81674
2021-01-19 22:11:07.376, 2021-01-19 22:11:17.853, 10, Modified Borda Count, Vote 08, 81674
2021-01-19 22:11:22.881, 2021-01-19 22:11:35.263, 12, Majority Voting, Vote 09, 81674
2021-01-19 22:11:40.911, 2021-01-19 22:12:14.890, 33, Combined Approval, Vote 10, 81674
2021-01-19 22:12:19.752, 2021-01-19 22:12:47.032, 27, Score Voting, Vote 11, 81674
2021-01-19 22:12:52.140, 2021-01-19 22:13:03.753, 11, Modified Borda Count, Vote 12, 81674
2021-01-19 22:13:08.849, 2021-01-19 22:13:31.357, 22, Majority Voting, Vote 13, 81674
2021-01-19 22:13:36.471, 2021-01-19 22:13:52.182, 15, Combined Approval, Vote 14, 81674
2021-01-19 22:13:57.130, 2021-01-19 22:14:08.829, 11, Score Voting, Vote 15, 81674
2021-01-19 22:14:13.609, 2021-01-19 22:14:25.783, 12, Modified Borda Count, Vote 16, 81674
2021-01-20 11:40:10.065, 2021-01-20 11:41:06.937, 56, Majority Voting, Vote 01, 82143
2021-01-20 11:41:12.675, 2021-01-20 11:41:34.792, 22, Combined Approval, Vote 02, 82143
2021-01-20 11:41:40.241, 2021-01-20 11:42:38.345, 58, Score Voting, Vote 03, 82143
2021-01-20 11:42:43.744, 2021-01-20 11:44:09.689, 85, Modified Borda Count, Vote 04, 82143
2021-01-20 11:44:17.404, 2021-01-20 11:45:45.311, 87, Majority Voting, Vote 05, 82143
2021-01-20 11:45:51.141, 2021-01-20 11:46:41.401, 50, Combined Approval, Vote 06, 82143
2021-01-20 11:46:46.377, 2021-01-20 11:47:27.620, 41, Score Voting, Vote 07, 82143
2021-01-20 11:47:32.462, 2021-01-20 11:47:46.442, 13, Modified Borda Count, Vote 08, 82143
2021-01-20 11:47:52.707, 2021-01-20 11:48:20.165, 27, Majority Voting, Vote 09, 82143
2021-01-20 11:48:27.701, 2021-01-20 11:48:41.834, 14, Combined Approval, Vote 10, 82143
2021-01-20 11:48:47.920, 2021-01-20 11:49:13.111, 25, Score Voting, Vote 11, 82143
2021-01-20 11:49:19.335, 2021-01-20 11:49:31.607, 12, Modified Borda Count, Vote 12, 82143
2021-01-20 11:49:43.912, 2021-01-20 11:50:36.754, 52, Majority Voting, Vote 13, 82143
2021-01-20 11:50:41.244, 2021-01-20 11:50:54.348, 13, Combined Approval, Vote 14, 82143
2021-01-20 11:50:59.390, 2021-01-20 11:51:16.731, 17, Score Voting, Vote 15, 82143
2021-01-20 11:51:21.560, 2021-01-20 11:51:34.883, 13, Modified Borda Count, Vote 16, 82143
2021-01-19 09:46:01.789, 2021-01-19 09:46:50.783, 48, Majority Voting, Vote 01, 83559
2021-01-19 09:46:56.216, 2021-01-19 09:48:06.278, 70, Combined Approval, Vote 02, 83559
2021-01-19 09:48:11.172, 2021-01-19 09:50:09.579, 118, Score Voting, Vote 03, 83559
2021-01-19 09:50:14.754, 2021-01-19 09:52:16.067, 121, Modified Borda Count, Vote 04, 83559
2021-01-19 09:52:20.987, 2021-01-19 09:54:03.407, 102, Majority Voting, Vote 05, 83559
2021-01-19 09:54:08.838, 2021-01-19 09:55:41.612, 92, Combined Approval, Vote 06, 83559
2021-01-19 09:55:47.046, 2021-01-19 09:56:32.778, 45, Score Voting, Vote 07, 83559
2021-01-19 09:56:37.923, 2021-01-19 09:56:44.208, 6, Modified Borda Count, Vote 08, 83559
2021-01-19 09:56:50.471, 2021-01-19 09:57:39.304, 48, Majority Voting, Vote 09, 83559
2021-01-19 09:57:44.390, 2021-01-19 09:58:01.780, 17, Combined Approval, Vote 10, 83559
2021-01-19 09:58:06.864, 2021-01-19 09:58:47.390, 40, Score Voting, Vote 11, 83559
2021-01-19 09:58:52.628, 2021-01-19 09:59:27.724, 35, Modified Borda Count, Vote 12, 83559
2021-01-19 09:59:32.859, 2021-01-19 09:59:51.788, 18, Majority Voting, Vote 13, 83559
2021-01-19 09:59:56.738, 2021-01-19 10:00:28.010, 31, Combined Approval, Vote 14, 83559
2021-01-19 10:00:33.136, 2021-01-19 10:01:06.354, 33, Score Voting, Vote 15, 83559
2021-01-19 10:01:11.533, 2021-01-19 10:01:29.116, 17, Modified Borda Count, Vote 16, 83559
2021-07-23 17:21:41.644, 2021-07-23 17:22:18.767, 37, Majority Voting, Vote 01, 83792
2021-07-23 17:22:24.098, 2021-07-23 17:22:48.861, 24, Combined Approval, Vote 02, 83792
2021-07-23 17:22:54.097, 2021-07-23 17:23:37.331, 43, Score Voting, Vote 03, 83792
2021-07-23 17:23:42.446, 2021-07-23 17:24:12.627, 30, Modified Borda Count, Vote 04, 83792
2021-07-23 17:24:17.470, 2021-07-23 17:24:30.651, 13, Majority Voting, Vote 05, 83792
2021-07-23 17:24:35.591, 2021-07-23 17:25:06.792, 31, Combined Approval, Vote 06, 83792
2021-07-23 17:25:11.834, 2021-07-23 17:25:55.687, 43, Score Voting, Vote 07, 83792
2021-07-23 17:26:00.519, 2021-07-23 17:26:19.535, 19, Modified Borda Count, Vote 08, 83792
2021-07-23 17:26:24.735, 2021-07-23 17:26:37.171, 12, Majority Voting, Vote 09, 83792
2021-07-23 17:26:42.021, 2021-07-23 17:26:53.912, 11, Combined Approval, Vote 10, 83792
2021-07-23 17:26:58.848, 2021-07-23 17:27:22.652, 23, Score Voting, Vote 11, 83792
2021-07-23 17:27:28.316, 2021-07-23 17:27:45.352, 17, Modified Borda Count, Vote 12, 83792
2021-07-23 17:27:50.251, 2021-07-23 17:28:05.676, 15, Majority Voting, Vote 13, 83792
2021-07-23 17:28:10.628, 2021-07-23 17:28:39.537, 28, Combined Approval, Vote 14, 83792
2021-07-23 17:28:44.476, 2021-07-23 17:29:04.608, 20, Score Voting, Vote 15, 83792
2021-07-23 17:29:09.616, 2021-07-23 17:29:32.491, 22, Modified Borda Count, Vote 16, 83792
2021-07-23 17:26:29.180, 2021-07-23 17:27:18.787, 49, Majority Voting, Vote 01, 83896
2021-07-23 17:27:24.034, 2021-07-23 17:28:13.960, 49, Combined Approval, Vote 02, 83896
2021-07-23 17:28:19.245, 2021-07-23 17:29:12.608, 53, Score Voting, Vote 03, 83896
2021-07-23 17:29:17.746, 2021-07-23 17:30:08.545, 50, Modified Borda Count, Vote 04, 83896
2021-07-23 17:30:15.849, 2021-07-23 17:30:57.801, 41, Majority Voting, Vote 05, 83896
2021-07-23 17:31:03.094, 2021-07-23 17:31:34.931, 31, Combined Approval, Vote 06, 83896
2021-07-23 17:31:40.054, 2021-07-23 17:32:20.456, 40, Score Voting, Vote 07, 83896
2021-07-23 17:32:25.495, 2021-07-23 17:32:57.766, 32, Modified Borda Count, Vote 08, 83896
2021-07-23 17:33:02.911, 2021-07-23 17:33:18.122, 15, Majority Voting, Vote 09, 83896
2021-07-23 17:33:23.275, 2021-07-23 17:33:29.670, 6, Combined Approval, Vote 10, 83896
2021-07-23 17:33:36.380, 2021-07-23 17:33:54.704, 18, Score Voting, Vote 11, 83896
2021-07-23 17:34:00.249, 2021-07-23 17:34:35.282, 35, Modified Borda Count, Vote 12, 83896
2021-07-23 17:34:40.234, 2021-07-23 17:35:11.015, 30, Majority Voting, Vote 13, 83896
2021-07-23 17:35:16.090, 2021-07-23 17:35:41.437, 25, Combined Approval, Vote 14, 83896
2021-07-23 17:35:46.409, 2021-07-23 17:36:06.720, 20, Score Voting, Vote 15, 83896
2021-07-23 17:36:12.521, 2021-07-23 17:36:25.671, 13, Modified Borda Count, Vote 16, 83896
2021-07-22 09:28:47.965, 2021-07-22 09:28:51.960, 3, Majority Voting, Vote 01, 84527
2021-07-22 09:29:07.893, 2021-07-22 09:29:13.589, 5, Combined Approval, Vote 02, 84527
2021-07-22 09:28:57.629, 2021-07-22 09:29:02.113, 4, Score Voting, Vote 03, 84527
2021-07-22 09:29:19.747, 2021-07-22 09:29:26.249, 6, Modified Borda Count, Vote 04, 84527
2021-07-22 09:31:01.959, 2021-07-22 09:31:03.708, 1, Majority Voting, Vote 05, 84527
2021-07-22 10:20:06.734, 2021-07-22 10:20:08.531, 1, Modified Borda Count, Vote 16, 84527
2021-01-20 10:24:50.970, 2021-01-20 10:25:22.574, 31, Majority Voting, Vote 01, 89719
2021-01-20 10:25:28.989, 2021-01-20 10:25:42.254, 13, Combined Approval, Vote 02, 89719
2021-01-20 10:25:47.582, 2021-01-20 10:26:11.788, 24, Score Voting, Vote 03, 89719
2021-01-20 10:26:39.337, 2021-01-20 10:27:09.893, 30, Modified Borda Count, Vote 04, 89719
2021-01-20 10:27:16.796, 2021-01-20 10:27:56.215, 39, Majority Voting, Vote 05, 89719
2021-01-20 10:28:01.535, 2021-01-20 10:28:10.921, 9, Combined Approval, Vote 06, 89719
2021-01-20 10:28:16.298, 2021-01-20 10:28:29.172, 12, Score Voting, Vote 07, 89719
2021-01-20 10:28:34.435, 2021-01-20 10:28:45.574, 11, Modified Borda Count, Vote 08, 89719
2021-01-20 10:28:50.595, 2021-01-20 10:28:59.726, 9, Majority Voting, Vote 09, 89719
2021-01-20 10:29:05.475, 2021-01-20 10:29:14.075, 8, Combined Approval, Vote 10, 89719
2021-01-20 10:29:19.261, 2021-01-20 10:29:26.432, 7, Score Voting, Vote 11, 89719
2021-01-20 10:29:31.821, 2021-01-20 10:29:43.673, 11, Modified Borda Count, Vote 12, 89719
2021-01-20 10:29:48.617, 2021-01-20 10:30:02.406, 13, Majority Voting, Vote 13, 89719
2021-01-20 10:30:07.348, 2021-01-20 10:30:15.045, 7, Combined Approval, Vote 14, 89719
2021-01-20 10:30:20.392, 2021-01-20 10:30:31.208, 10, Score Voting, Vote 15, 89719
2021-01-20 10:30:36.342, 2021-01-20 10:30:47.210, 10, Modified Borda Count, Vote 16, 89719
2021-07-23 17:22:42.370, 2021-07-23 17:23:18.514, 36, Majority Voting, Vote 01, 92296
2021-07-23 17:23:24.431, 2021-07-23 17:24:06.171, 41, Combined Approval, Vote 02, 92296
2021-07-23 17:24:11.543, 2021-07-23 17:24:36.003, 24, Score Voting, Vote 03, 92296
2021-07-23 17:24:41.420, 2021-07-23 17:25:24.527, 43, Modified Borda Count, Vote 04, 92296
2021-07-23 17:25:29.748, 2021-07-23 17:26:15.078, 45, Majority Voting, Vote 05, 92296
2021-07-23 17:26:20.015, 2021-07-23 17:26:30.368, 10, Combined Approval, Vote 06, 92296
2021-07-23 17:26:35.972, 2021-07-23 17:26:49.036, 13, Score Voting, Vote 07, 92296
2021-07-23 17:26:55.963, 2021-07-23 17:27:06.903, 10, Modified Borda Count, Vote 08, 92296
2021-07-23 17:27:12.119, 2021-07-23 17:27:29.837, 17, Majority Voting, Vote 09, 92296
2021-07-23 17:27:35.542, 2021-07-23 17:27:47.590, 12, Combined Approval, Vote 10, 92296
2021-07-23 17:27:52.759, 2021-07-23 17:28:21.474, 28, Score Voting, Vote 11, 92296
2021-07-23 17:28:26.503, 2021-07-23 17:28:46.410, 19, Modified Borda Count, Vote 12, 92296
2021-07-23 17:28:51.430, 2021-07-23 17:29:32.086, 40, Majority Voting, Vote 13, 92296
2021-07-23 17:29:37.325, 2021-07-23 17:29:51.030, 13, Combined Approval, Vote 14, 92296
2021-07-23 17:29:56.049, 2021-07-23 17:30:10.494, 14, Score Voting, Vote 15, 92296
2021-07-23 17:30:15.572, 2021-07-23 17:30:27.960, 12, Modified Borda Count, Vote 16, 92296
2021-07-23 17:33:27.456, 2021-07-23 17:33:47.010, 19, Majority Voting, Vote 01, 92828
2021-07-23 17:33:52.713, 2021-07-23 17:34:19.657, 26, Combined Approval, Vote 02, 92828
2021-07-23 17:34:24.978, 2021-07-23 17:34:51.792, 26, Score Voting, Vote 03, 92828
2021-07-23 17:34:57.186, 2021-07-23 17:35:57.458, 60, Modified Borda Count, Vote 04, 92828
2021-07-23 17:36:02.958, 2021-07-23 17:36:32.809, 29, Majority Voting, Vote 05, 92828
2021-01-21 23:46:15.663, 2021-01-21 23:48:54.086, 158, Majority Voting, Vote 01, 94248
2021-01-21 23:49:01.175, 2021-01-21 23:49:26.907, 25, Combined Approval, Vote 02, 94248
2021-01-21 23:51:12.975, 2021-01-21 23:51:44.619, 31, Score Voting, Vote 03, 94248
2021-01-21 23:49:29.954, 2021-01-21 23:50:52.672, 82, Modified Borda Count, Vote 04, 94248
2021-01-21 23:51:51.986, 2021-01-21 23:52:26.726, 34, Majority Voting, Vote 05, 94248
2021-01-21 23:52:31.771, 2021-01-21 23:52:52.548, 20, Combined Approval, Vote 06, 94248
2021-01-21 23:52:57.394, 2021-01-21 23:53:11.658, 14, Score Voting, Vote 07, 94248
2021-01-21 23:53:16.691, 2021-01-21 23:53:27.225, 10, Modified Borda Count, Vote 08, 94248
2021-01-21 23:53:31.801, 2021-01-21 23:53:40.601, 8, Majority Voting, Vote 09, 94248
2021-01-21 23:53:45.321, 2021-01-21 23:53:54.204, 8, Combined Approval, Vote 10, 94248
2021-01-21 23:53:58.954, 2021-01-21 23:54:21.267, 22, Score Voting, Vote 11, 94248
2021-01-21 23:54:26.552, 2021-01-21 23:54:35.316, 8, Modified Borda Count, Vote 12, 94248
2021-01-21 23:54:40.505, 2021-01-21 23:55:00.813, 20, Majority Voting, Vote 13, 94248
2021-01-21 23:55:05.769, 2021-01-21 23:55:27.674, 21, Combined Approval, Vote 14, 94248
2021-01-21 23:55:32.321, 2021-01-21 23:55:43.033, 10, Score Voting, Vote 15, 94248
2021-01-21 23:55:47.820, 2021-01-21 23:56:00.473, 12, Modified Borda Count, Vote 16, 94248
2021-07-23 17:09:09.101, 2021-07-23 17:09:43.179, 34, Majority Voting, Vote 01, 94513
2021-07-23 17:10:20.238, 2021-07-23 17:10:37.880, 17, Combined Approval, Vote 02, 94513
2021-07-23 17:09:48.157, 2021-07-23 17:10:14.758, 26, Score Voting, Vote 03, 94513
2021-07-23 17:10:43.382, 2021-07-23 17:11:04.273, 20, Modified Borda Count, Vote 04, 94513
2021-07-23 17:11:11.211, 2021-07-23 17:11:40.394, 29, Majority Voting, Vote 05, 94513
2021-07-23 17:11:45.694, 2021-07-23 17:12:05.515, 19, Combined Approval, Vote 06, 94513
2021-07-23 17:12:10.626, 2021-07-23 17:12:25.036, 14, Score Voting, Vote 07, 94513
2021-07-23 17:12:30.194, 2021-07-23 17:12:42.542, 12, Modified Borda Count, Vote 08, 94513
2021-07-23 17:12:47.992, 2021-07-23 17:13:04.757, 16, Majority Voting, Vote 09, 94513
2021-07-23 17:13:10.458, 2021-07-23 17:13:15.063, 4, Combined Approval, Vote 10, 94513
2021-07-23 17:13:20.415, 2021-07-23 17:13:29.614, 9, Score Voting, Vote 11, 94513
2021-07-23 17:13:34.812, 2021-07-23 17:13:50.061, 15, Modified Borda Count, Vote 12, 94513
2021-07-23 17:13:55.412, 2021-07-23 17:14:20.071, 24, Majority Voting, Vote 13, 94513
2021-07-23 17:14:25.574, 2021-07-23 17:14:45.357, 19, Combined Approval, Vote 14, 94513
2021-07-23 17:14:50.521, 2021-07-23 17:15:02.204, 11, Score Voting, Vote 15, 94513
2021-07-23 17:15:07.272, 2021-07-23 17:15:26.450, 19, Modified Borda Count, Vote 16, 94513
2021-07-23 17:18:26.502, 2021-07-23 17:19:08.611, 42, Majority Voting, Vote 01, 98245
2021-07-23 17:20:13.953, 2021-07-23 17:21:07.856, 53, Combined Approval, Vote 02, 98245
2021-07-23 17:19:13.297, 2021-07-23 17:20:09.018, 55, Score Voting, Vote 03, 98245
2021-07-23 17:21:12.921, 2021-07-23 17:21:36.638, 23, Modified Borda Count, Vote 04, 98245
2021-07-23 17:21:51.587, 2021-07-23 17:22:50.119, 58, Majority Voting, Vote 05, 98245
2021-07-23 17:22:54.969, 2021-07-23 17:23:12.404, 17, Combined Approval, Vote 06, 98245
2021-07-23 17:23:17.624, 2021-07-23 17:23:43.828, 26, Score Voting, Vote 07, 98245
2021-07-23 17:23:48.859, 2021-07-23 17:24:32.956, 44, Modified Borda Count, Vote 08, 98245
2021-07-23 17:24:38.047, 2021-07-23 17:25:09.285, 31, Majority Voting, Vote 09, 98245
2021-07-23 17:25:14.312, 2021-07-23 17:25:56.067, 41, Combined Approval, Vote 10, 98245
2021-07-23 17:26:01.275, 2021-07-23 17:26:13.980, 12, Score Voting, Vote 11, 98245
2021-07-23 17:26:18.934, 2021-07-23 17:26:41.929, 22, Modified Borda Count, Vote 12, 98245
2021-07-23 17:26:46.926, 2021-07-23 17:27:41.888, 54, Majority Voting, Vote 13, 98245
2021-07-23 17:27:46.641, 2021-07-23 17:27:55.054, 8, Combined Approval, Vote 14, 98245
2021-07-23 17:27:59.980, 2021-07-23 17:28:17.421, 17, Score Voting, Vote 15, 98245
2021-07-23 17:28:22.383, 2021-07-23 17:28:48.789, 26, Modified Borda Count, Vote 16, 98245
2021-01-20 11:50:45.949, 2021-01-20 11:51:17.617, 31, Majority Voting, Vote 01, 98528
2021-01-20 11:51:23.028, 2021-01-20 11:51:55.795, 32, Combined Approval, Vote 02, 98528
2021-01-20 11:52:01.640, 2021-01-20 11:52:39.686, 38, Score Voting, Vote 03, 98528
2021-01-20 11:52:44.887, 2021-01-20 11:54:20.560, 95, Modified Borda Count, Vote 04, 98528
2021-01-20 12:01:14.489, 2021-01-20 12:01:20.810, 6, Majority Voting, Vote 05, 98528
2021-01-20 12:01:25.872, 2021-01-20 12:01:49.418, 23, Combined Approval, Vote 06, 98528
2021-01-20 12:01:54.341, 2021-01-20 12:02:22.945, 28, Score Voting, Vote 07, 98528
2021-01-20 12:02:27.795, 2021-01-20 12:02:48.523, 20, Modified Borda Count, Vote 08, 98528
2021-01-20 11:56:32.336, 2021-01-20 11:56:42.538, 10, Majority Voting, Vote 09, 98528
2021-01-20 11:56:48.659, 2021-01-20 11:57:05.633, 16, Combined Approval, Vote 10, 98528
2021-01-20 11:57:10.877, 2021-01-20 11:57:37.108, 26, Score Voting, Vote 11, 98528
2021-01-20 11:57:45.386, 2021-01-20 11:58:09.116, 23, Modified Borda Count, Vote 12, 98528
2021-01-20 11:58:15.312, 2021-01-20 11:58:36.738, 21, Majority Voting, Vote 13, 98528
2021-01-20 11:58:42.204, 2021-01-20 11:59:27.793, 45, Combined Approval, Vote 14, 98528
2021-01-20 11:59:33.193, 2021-01-20 11:59:58.600, 25, Score Voting, Vote 15, 98528
2021-01-20 12:00:03.669, 2021-01-20 12:00:26.709, 23, Modified Borda Count, Vote 16, 98528
